shapeid,x,y
4356,-8.9927,42.5865
4356,-8.9894,42.6336
4356,-8.9881,42.6336
4356,-8.9783,42.6447
4356,-8.9712,42.67
4356,-8.9672,42.678
4356,-8.9672,42.6781
4356,-8.9671,42.6781
4356,-8.9357,42.6706
4356,-8.9357,42.6705
4356,-8.9149,42.647
4356,-8.9069,42.6234
4356,-8.9364,42.6064
4356,-8.9222,42.5937
4356,-8.934,42.5868
4356,-8.9699,42.5792
4356,-8.9728,42.5739
4357,-6.7341,42.6362
4357,-6.7897,42.6113
4357,-6.8084,42.6024
4357,-6.8202,42.6002
4357,-6.8342,42.6002
4357,-6.8357,42.6126
4357,-6.8444,42.6317
4357,-6.8453,42.6447
4357,-6.8374,42.6439
4357,-6.8197,42.646
4357,-6.8119,42.6447
4357,-6.8008,42.6226
4357,-6.7901,42.6272
4357,-6.7581,42.6499
4357,-6.7437,42.6555
4357,-6.723,42.6558
4357,-6.7341,42.6363
4358,-4.3025,42.6177
4358,-4.3013,42.6003
4358,-4.3013,42.6002
4358,-4.319,42.5899
4358,-4.3365,42.592
4358,-4.3558,42.5982
4358,-4.379,42.6002
4358,-4.379,42.6003
4358,-4.3785,42.6147
4358,-4.3653,42.6178
4358,-4.3478,42.6177
4358,-4.3346,42.6225
4358,-4.3346,42.6336
4358,-4.3345,42.6336
4358,-4.3208,42.6322
4358,-4.3096,42.6277
4358,-4.3096,42.6276
4358,-4.3026,42.6177
4359,-2.8551,42.5659
4359,-2.8904,42.578
4359,-2.8984,42.5923
4359,-2.9008,42.601
4359,-2.9015,42.6114
4359,-2.8735,42.6212
4359,-2.7961,42.6212
4359,-2.7681,42.6114
4359,-2.7681,42.6113
4359,-2.7846,42.5848
4359,-2.8167,42.5689
4360,-8.7005,42.6002
4360,-8.7076,42.5719
4360,-8.7116,42.5669
4360,-8.7117,42.5669
4360,-8.7216,42.5669
4360,-8.7385,42.5779
4360,-8.745,42.578
4360,-8.7584,42.5681
4360,-8.766,42.5595
4360,-8.7686,42.5433
4360,-8.7671,42.5114
4360,-8.7671,42.5113
4360,-8.7672,42.5113
4360,-8.7876,42.5106
4360,-8.7955,42.5066
4360,-8.8026,42.4985
4360,-8.8109,42.5023
4360,-8.8109,42.5022
4360,-8.8109,42.5021
4360,-8.811,42.502
4360,-8.8111,42.5018
4360,-8.8111,42.5017
4360,-8.8112,42.5016
4360,-8.8113,42.5015
4360,-8.8114,42.5014
4360,-8.8115,42.5013
4360,-8.8116,42.5012
4360,-8.8117,42.5012
4360,-8.8117,42.5011
4360,-8.8118,42.5011
4360,-8.8119,42.5011
4360,-8.812,42.501
4360,-8.8121,42.501
4360,-8.8122,42.5009
4360,-8.8124,42.5009
4360,-8.8125,42.5008
4360,-8.8126,42.5008
4360,-8.8127,42.5008
4360,-8.8129,42.5008
4360,-8.813,42.5008
4360,-8.8131,42.5008
4360,-8.8133,42.5008
4360,-8.8134,42.5009
4360,-8.8135,42.5009
4360,-8.8137,42.501
4360,-8.8138,42.501
4360,-8.8139,42.5011
4360,-8.814,42.5011
4360,-8.8141,42.5012
4360,-8.8142,42.5013
4360,-8.8143,42.5014
4360,-8.8144,42.5015
4360,-8.8145,42.5016
4360,-8.8145,42.5017
4360,-8.8129,42.5028
4360,-8.8252,42.5374
4360,-8.8265,42.5546
4360,-8.823,42.5695
4360,-8.8138,42.5814
4360,-8.8016,42.5893
4360,-8.7884,42.5922
4360,-8.7755,42.6047
4360,-8.7746,42.6062
4360,-8.7652,42.6092
4360,-8.7651,42.6092
4360,-8.7195,42.6125
4361,-0.5505,42.5664
4361,-0.6019,42.578
4361,-0.6023,42.5842
4361,-0.5995,42.5867
4361,-0.5951,42.5877
4361,-0.5733,42.5971
4361,-0.5686,42.6003
4361,-0.5688,42.6097
4361,-0.5686,42.6114
4361,-0.5539,42.6106
4361,-0.5538,42.6106
4361,-0.513,42.5892
4361,-0.513,42.5891
4361,-0.5261,42.57
4362,-7.5513,42.5777
4362,-7.5074,42.5659
4362,-7.4785,42.567
4362,-7.4785,42.5669
4362,-7.4785,42.5447
4362,-7.4852,42.5245
4362,-7.4984,42.5068
4362,-7.5211,42.4997
4362,-7.5211,42.4996
4362,-7.5563,42.5113
4362,-7.5563,42.5114
4362,-7.5588,42.5143
4362,-7.5594,42.5179
4362,-7.5612,42.5209
4362,-7.5673,42.5224
4362,-7.5674,42.5224
4362,-7.5768,42.5273
4362,-7.5769,42.5273
4362,-7.5791,42.5392
4362,-7.5786,42.578
4362,-7.5786,42.5781
4362,-7.5785,42.5781
4363,-4.7234,42.5113
4363,-4.7386,42.5214
4363,-4.7494,42.5361
4363,-4.7495,42.5361
4363,-4.7495,42.5362
4363,-4.7528,42.5524
4363,-4.7456,42.5669
4363,-4.7456,42.567
4363,-4.7304,42.5569
4363,-4.7196,42.5421
4363,-4.7163,42.5259
4363,-4.7163,42.5258
4363,-4.7233,42.5114
4363,-4.7234,42.5114
4364,-3.3253,42.523
4364,-3.3442,42.5342
4364,-3.3458,42.5558
4364,-3.3458,42.5559
4364,-3.3386,42.56
4364,-3.3014,42.567
4364,-3.3014,42.5669
4364,-3.3055,42.531
4365,-2.357,42.5114
4365,-2.3668,42.5
4365,-2.3669,42.5
4365,-2.3682,42.5001
4365,-2.3611,42.4484
4365,-2.3611,42.4483
4365,-2.3682,42.4336
4365,-2.3682,42.4335
4365,-2.3683,42.4335
4365,-2.3766,42.4314
4365,-2.4127,42.4335
4365,-2.4267,42.4286
4365,-2.4571,42.4113
4365,-2.4679,42.4122
4365,-2.4904,42.4224
4365,-2.5238,42.4224
4365,-2.5297,42.4247
4365,-2.5392,42.4313
4365,-2.5459,42.4335
4365,-2.5515,42.4307
4365,-2.5552,42.4231
4365,-2.5571,42.4152
4365,-2.5571,42.4113
4365,-2.5572,42.4113
4365,-2.5669,42.4189
4365,-2.567,42.4189
4365,-2.5819,42.4456
4365,-2.5905,42.4558
4365,-2.5951,42.4569
4365,-2.6075,42.4553
4365,-2.6126,42.4558
4365,-2.6127,42.4558
4365,-2.6193,42.4642
4365,-2.6238,42.4668
4365,-2.6571,42.478
4365,-2.655,42.4831
4365,-2.6491,42.487
4365,-2.6417,42.4893
4365,-2.6349,42.4892
4365,-2.6173,42.483
4365,-2.6016,42.5002
4365,-2.5993,42.5008
4365,-2.5927,42.4997
4365,-2.5905,42.5002
4365,-2.5794,42.5225
4365,-2.5793,42.5225
4365,-2.5714,42.5203
4365,-2.5713,42.5203
4365,-2.5551,42.5046
4365,-2.5459,42.5002
4365,-2.542,42.5016
4365,-2.5209,42.5137
4365,-2.5135,42.5212
4365,-2.5127,42.5225
4365,-2.4991,42.5238
4365,-2.4848,42.5227
4365,-2.4733,42.5242
4365,-2.4683,42.5335
4365,-2.4682,42.5335
4365,-2.4682,42.5336
4365,-2.4627,42.5337
4365,-2.4593,42.5313
4365,-2.4592,42.5313
4365,-2.4576,42.5273
4365,-2.4571,42.5225
4365,-2.4571,42.5224
4365,-2.4591,42.5133
4365,-2.4625,42.5062
4365,-2.4632,42.499
4365,-2.4571,42.4892
4365,-2.4127,42.4892
4365,-2.3951,42.4993
4365,-2.3887,42.5485
4365,-2.3793,42.5669
4365,-2.3793,42.567
4365,-2.3702,42.5677
4365,-2.3646,42.5651
4365,-2.3506,42.546
4365,-2.3506,42.5459
4365,-2.3512,42.5394
4365,-2.3546,42.5328
4365,-2.357,42.5224
4365,-2.3567,42.5138
4366,-1.6351,42.4891
4366,-1.6692,42.4875
4366,-1.6919,42.5004
4366,-1.692,42.5004
4366,-1.692,42.5005
4366,-1.7002,42.5216
4366,-1.6906,42.5447
4366,-1.6906,42.5448
4366,-1.6718,42.5455
4366,-1.6717,42.5455
4366,-1.6635,42.5337
4366,-1.6635,42.5336
4366,-1.6578,42.5191
4366,-1.6461,42.5114
4366,-1.6402,42.5089
4366,-1.6374,42.5034
4366,-1.6374,42.5033
4367,-6.0968,42.5128
4367,-6.0898,42.5114
4367,-6.0609,42.5187
4367,-6.0499,42.519
4367,-6.0343,42.5114
4367,-6.0319,42.5111
4367,-6.0255,42.512
4367,-6.0232,42.5114
4367,-6.0228,42.5091
4367,-6.0236,42.5022
4367,-6.0232,42.5002
4367,-5.9975,42.4934
4367,-5.9898,42.4892
4367,-5.9898,42.4891
4367,-5.993,42.481
4367,-5.9984,42.4756
4367,-6.012,42.4668
4367,-6.0232,42.4558
4367,-6.0249,42.4548
4367,-6.0351,42.4462
4367,-6.0343,42.4447
4367,-6.0343,42.4446
4367,-6.0437,42.4442
4367,-6.0491,42.4467
4367,-6.0566,42.4558
4367,-6.067,42.4601
4367,-6.0951,42.4601
4367,-6.1121,42.4668
4367,-6.1126,42.4689
4367,-6.1117,42.4758
4367,-6.1121,42.478
4367,-6.1281,42.4897
4367,-6.1281,42.4898
4367,-6.1338,42.498
4367,-6.1343,42.5114
4367,-6.1286,42.514
4367,-6.119,42.5211
4367,-6.1121,42.5225
4367,-6.112,42.5225
4367,-6.1063,42.5206
4368,-5.8787,42.4781
4368,-5.8767,42.4779
4368,-5.8694,42.4784
4368,-5.8677,42.4781
4368,-5.8676,42.478
4368,-5.8695,42.4717
4368,-5.8794,42.4548
4368,-5.8787,42.4447
4368,-5.8787,42.4446
4368,-5.8788,42.4446
4368,-5.9243,42.4518
4368,-5.9348,42.4427
4368,-5.9343,42.4113
4368,-5.9425,42.4134
4368,-5.9426,42.4134
4368,-5.9649,42.4373
4368,-5.9677,42.4447
4368,-5.9676,42.4447
4368,-5.9583,42.4445
4368,-5.9565,42.4447
4368,-5.9577,42.4621
4368,-5.9577,42.4622
4368,-5.9565,42.4669
4368,-5.9489,42.4734
4368,-5.8997,42.4962
4368,-5.8931,42.4956
4368,-5.8931,42.4955
4369,-8.6339,42.4447
4369,-8.6155,42.4439
4369,-8.6066,42.4555
4369,-8.6006,42.478
4369,-8.6006,42.4781
4369,-8.5819,42.4696
4369,-8.5716,42.4679
4369,-8.5672,42.478
4369,-8.5672,42.4781
4369,-8.5613,42.4757
4369,-8.5612,42.4757
4369,-8.5612,42.4756
4369,-8.5585,42.4701
4369,-8.5585,42.47
4369,-8.5561,42.4558
4369,-8.5499,42.4466
4369,-8.5494,42.4396
4369,-8.5561,42.4225
4369,-8.5561,42.4224
4369,-8.5562,42.4224
4369,-8.5666,42.4286
4369,-8.5791,42.4328
4369,-8.5939,42.4346
4369,-8.6116,42.4335
4369,-8.6125,42.4098
4369,-8.6041,42.3803
4369,-8.6116,42.3669
4369,-8.6274,42.3649
4369,-8.6275,42.3649
4369,-8.635,42.3727
4369,-8.6351,42.3727
4369,-8.645,42.4002
4369,-8.6481,42.405
4369,-8.6561,42.4113
4369,-8.657,42.4131
4369,-8.6655,42.4234
4369,-8.6672,42.4224
4369,-8.6673,42.4224
4369,-8.6673,42.4225
4369,-8.6667,42.4239
4369,-8.6625,42.4269
4369,-8.6553,42.4414
4369,-8.6634,42.4383
4369,-8.6634,42.4384
4369,-8.6635,42.4384
4369,-8.6635,42.4385
4369,-8.6635,42.4386
4369,-8.6635,42.4387
4369,-8.6636,42.4388
4369,-8.6636,42.439
4369,-8.6636,42.4391
4369,-8.6636,42.4392
4369,-8.6636,42.4394
4369,-8.6635,42.4395
4369,-8.6635,42.4396
4369,-8.6635,42.4397
4369,-8.6634,42.4399
4369,-8.6634,42.44
4369,-8.6633,42.4401
4369,-8.6632,42.4402
4369,-8.6632,42.4403
4369,-8.6631,42.4404
4369,-8.663,42.4405
4369,-8.6629,42.4406
4369,-8.6628,42.4407
4369,-8.6627,42.4408
4369,-8.6626,42.4409
4369,-8.6624,42.4409
4369,-8.6623,42.441
4369,-8.6622,42.441
4369,-8.6586,42.4424
4369,-8.6557,42.449
4369,-8.6573,42.4633
4369,-8.6783,42.4668
4369,-8.6784,42.4668
4369,-8.6784,42.4669
4369,-8.6738,42.4734
4369,-8.6738,42.4735
4369,-8.6593,42.4812
4369,-8.6561,42.4891
4369,-8.6561,42.4892
4369,-8.644,42.4846
4369,-8.6365,42.4754
4369,-8.6333,42.462
4369,-8.6333,42.4619
4370,-7.0119,42.4002
4370,-7.012,42.4002
4370,-7.0267,42.4422
4370,-7.0292,42.4626
4370,-7.0231,42.478
4370,-7.023,42.4781
4370,-6.9119,42.4669
4370,-6.9118,42.4669
4370,-6.9142,42.4483
4370,-6.9142,42.4482
4370,-6.9268,42.4363
4370,-6.9563,42.4224
4370,-6.9568,42.4205
4370,-6.956,42.4136
4370,-6.9563,42.4113
4370,-6.9646,42.4053
4370,-6.9758,42.4013
4371,-2.9459,42.4224
4371,-2.9618,42.4296
4371,-2.9618,42.4297
4371,-2.9678,42.4454
4371,-2.9657,42.4635
4371,-2.9657,42.4636
4371,-2.9571,42.478
4371,-2.9571,42.4781
4371,-2.9413,42.4709
4371,-2.9352,42.4552
4371,-2.9352,42.4551
4371,-2.9373,42.437
4372,-2.3114,42.4
4372,-2.3238,42.4002
4372,-2.3239,42.4002
4372,-2.3239,42.4003
4372,-2.3243,42.4192
4372,-2.3282,42.4348
4372,-2.3355,42.4469
4372,-2.346,42.4558
4372,-2.3461,42.4558
4372,-2.322,42.4767
4372,-2.2827,42.4784
4372,-2.2474,42.4633
4372,-2.2349,42.4336
4372,-2.2349,42.4335
4372,-2.2428,42.4267
4372,-2.2794,42.4224
4373,-2.746,42.3669
4373,-2.763,42.3859
4373,-2.763,42.386
4373,-2.7638,42.412
4373,-2.746,42.4669
4373,-2.724,42.4666
4373,-2.6793,42.4447
4373,-2.6883,42.4292
4373,-2.6904,42.4225
4373,-2.6893,42.4048
4373,-2.6904,42.4002
4373,-2.703,42.3911
4373,-2.7354,42.3795
4374,-7.0802,42.4365
4374,-7.0762,42.4258
4374,-7.0564,42.4225
4374,-7.0641,42.3976
4374,-7.0851,42.3829
4374,-7.1112,42.3797
4374,-7.1341,42.3891
4374,-7.1342,42.3891
4374,-7.1354,42.3983
4374,-7.1354,42.3984
4374,-7.1321,42.4039
4374,-7.1321,42.404
4374,-7.1231,42.4113
4374,-7.1147,42.4297
4374,-7.1119,42.4336
4374,-7.1071,42.4343
4374,-7.0939,42.4325
4374,-7.0896,42.4336
4374,-7.0807,42.4429
4374,-7.0807,42.443
4375,-7.8673,42.4003
4375,-7.8569,42.3991
4375,-7.8327,42.4023
4375,-7.8229,42.4003
4375,-7.8219,42.3966
4375,-7.8229,42.3781
4375,-7.8117,42.367
4375,-7.776,42.3031
4375,-7.776,42.303
4375,-7.7784,42.2891
4375,-7.7848,42.2852
4375,-7.8127,42.2753
4375,-7.8229,42.2779
4375,-7.8229,42.278
4375,-7.8299,42.2847
4375,-7.8674,42.3002
4375,-7.9224,42.3336
4375,-7.9451,42.3335
4375,-7.9452,42.3335
4375,-7.9454,42.347
4375,-7.9454,42.3471
4375,-7.9386,42.3552
4375,-7.9229,42.367
4375,-7.9224,42.3718
4375,-7.924,42.3849
4375,-7.9229,42.3892
4375,-7.9183,42.3901
4375,-7.9049,42.388
4375,-7.9007,42.3892
4375,-7.9004,42.3913
4375,-7.9011,42.3984
4375,-7.9007,42.4003
4375,-7.9006,42.4003
4375,-7.8958,42.4006
4375,-7.8825,42.3992
4375,-7.8785,42.4003
4375,-7.8753,42.409
4375,-7.8721,42.4129
4375,-7.872,42.4129
4375,-7.8673,42.4114
4375,-7.8673,42.4113
4375,-7.867,42.4092
4375,-7.8677,42.4021
4376,-6.0765,42.334
4376,-6.0898,42.3335
4376,-6.0899,42.3335
4376,-6.0854,42.3541
4376,-6.0749,42.3687
4376,-6.058,42.3767
4376,-6.0343,42.3781
4376,-6.0343,42.378
4376,-6.033,42.3656
4376,-6.0394,42.3608
4376,-6.0487,42.3591
4376,-6.0565,42.3558
4376,-6.0682,42.3397
4377,-1.7906,42.3002
4377,-1.7965,42.3026
4377,-1.7966,42.3026
4377,-1.7993,42.3082
4377,-1.8017,42.3225
4377,-1.8014,42.3331
4377,-1.8116,42.3474
4377,-1.8129,42.3558
4377,-1.8129,42.3559
4377,-1.8092,42.3578
4377,-1.7924,42.3745
4377,-1.7906,42.3781
4377,-1.777,42.3753
4377,-1.777,42.3752
4377,-1.7713,42.3626
4377,-1.7724,42.3466
4377,-1.7794,42.3335
4377,-1.7874,42.3271
4377,-1.7905,42.3225
4377,-1.7916,42.3175
4377,-1.7899,42.3054
4377,-1.7905,42.3002
4378,-5.9214,42.3197
4378,-5.9121,42.3114
4378,-5.8937,42.3123
4378,-5.8899,42.3114
4378,-5.8899,42.3113
4378,-5.8898,42.3113
4378,-5.8882,42.3043
4378,-5.8909,42.2856
4378,-5.8898,42.278
4378,-5.8899,42.278
4378,-5.8899,42.2779
4378,-5.9188,42.2792
4378,-5.9188,42.2793
4378,-5.9346,42.2941
4378,-5.9347,42.2941
4378,-5.9347,42.2942
4378,-5.9565,42.3335
4378,-5.964,42.3372
4378,-5.9831,42.3403
4378,-5.9899,42.3447
4378,-5.9848,42.3529
4378,-5.9661,42.3584
4378,-5.9424,42.3598
4378,-5.9232,42.3559
4378,-5.9232,42.3558
4378,-5.9193,42.347
4379,-5.5122,42.2669
4379,-5.5267,42.2673
4379,-5.5267,42.2674
4379,-5.5297,42.2806
4379,-5.5296,42.2981
4379,-5.5345,42.3113
4379,-5.5567,42.3225
4379,-5.554,42.3312
4379,-5.5373,42.3463
4379,-5.5345,42.3558
4379,-5.5345,42.3559
4379,-5.5344,42.3559
4379,-5.5212,42.3549
4379,-5.5126,42.35
4379,-5.5064,42.3425
4379,-5.4933,42.3149
4379,-5.4932,42.2978
4379,-5.4999,42.282
4379,-5.4999,42.2819
4380,-2.1231,42.2005
4380,-2.1572,42.2113
4380,-2.1572,42.2114
4380,-2.1563,42.2276
4380,-2.1583,42.245
4380,-2.1571,42.2594
4380,-2.157,42.2594
4380,-2.1461,42.2669
4380,-2.1396,42.2686
4380,-2.1381,42.2707
4380,-2.1377,42.2737
4380,-2.1349,42.278
4380,-2.1123,42.2872
4380,-2.0856,42.2804
4380,-2.035,42.2447
4380,-2.0349,42.2447
4380,-2.0557,42.2224
4380,-2.0872,42.2059
4381,-8.785,42.2601
4381,-8.7958,42.2582
4381,-8.801,42.2585
4381,-8.7961,42.2702
4381,-8.7839,42.2752
4381,-8.7594,42.2879
4381,-8.6922,42.3087
4381,-8.6612,42.3162
4381,-8.6748,42.299
4381,-8.6996,42.2912
4381,-8.7198,42.2876
4381,-8.7739,42.269
4382,-8.8005,42.1669
4382,-8.8038,42.1545
4382,-8.7989,42.1423
4382,-8.792,42.1313
4382,-8.7893,42.1225
4382,-8.7932,42.113
4382,-8.7933,42.1129
4382,-8.8005,42.1059
4382,-8.8104,42.1015
4382,-8.8227,42.1002
4382,-8.8322,42.1213
4382,-8.8379,42.1281
4382,-8.8265,42.1305
4382,-8.8191,42.1397
4382,-8.8237,42.1476
4382,-8.8428,42.1544
4382,-8.847,42.1608
4382,-8.8452,42.1621
4382,-8.8448,42.1623
4382,-8.842,42.1643
4382,-8.816,42.1745
4382,-8.8135,42.1787
4382,-8.811,42.1881
4382,-8.8058,42.1975
4382,-8.7952,42.2017
4382,-8.7927,42.2033
4382,-8.7906,42.2045
4382,-8.7719,42.2223
4382,-8.7718,42.2223
4382,-8.7195,42.2523
4382,-8.7064,42.2564
4382,-8.7047,42.2572
4382,-8.7019,42.2585
4382,-8.6725,42.2791
4382,-8.6701,42.2785
4382,-8.6674,42.2772
4382,-8.6526,42.2633
4382,-8.6526,42.2632
4382,-8.6525,42.2632
4382,-8.6464,42.2475
4382,-8.6368,42.2357
4382,-8.6116,42.2336
4382,-8.6116,42.2335
4382,-8.6379,42.2067
4382,-8.756,42.1891
4382,-8.7928,42.1732
4383,-1.604,42.1918
4383,-1.6256,42.1912
4383,-1.6684,42.2113
4383,-1.6684,42.2114
4383,-1.6542,42.2316
4383,-1.6379,42.227
4383,-1.6173,42.2146
4383,-1.5906,42.2114
4383,-1.5906,42.2113
4383,-1.6039,42.1918
4384,-1.7395,42.1673
4384,-1.7461,42.1669
4384,-1.7497,42.1707
4384,-1.7545,42.1849
4384,-1.7573,42.1891
4384,-1.77,42.192
4384,-1.7821,42.1924
4384,-1.7822,42.1924
4384,-1.7903,42.1967
4384,-1.7903,42.1968
4384,-1.7906,42.2114
4384,-1.739,42.2168
4384,-1.7389,42.2168
4384,-1.7389,42.2167
4384,-1.7265,42.2088
4384,-1.7239,42.178
4384,-1.7295,42.1759
4384,-1.7395,42.1674
4385,-8.5983,42.1811
4385,-8.5783,42.1336
4385,-8.5449,42.1336
4385,-8.5449,42.1335
4385,-8.5518,42.1209
4385,-8.5853,42.0882
4385,-8.5894,42.078
4385,-8.5784,42.078
4385,-8.5783,42.078
4385,-8.6152,42.0441
4385,-8.6307,42.0393
4385,-8.6308,42.0393
4385,-8.6449,42.0446
4385,-8.645,42.0446
4385,-8.645,42.0447
4385,-8.6464,42.0538
4385,-8.6429,42.0595
4385,-8.634,42.0669
4385,-8.6336,42.0717
4385,-8.6351,42.0851
4385,-8.634,42.0891
4385,-8.6254,42.0979
4385,-8.6265,42.1037
4385,-8.6313,42.1133
4385,-8.634,42.1335
4385,-8.634,42.1336
4385,-8.6339,42.1336
4385,-8.6322,42.1335
4385,-8.6285,42.1359
4385,-8.6246,42.14
4385,-8.6228,42.1447
4385,-8.6228,42.1891
4385,-8.6227,42.1891
4385,-8.6227,42.1892
4385,-8.6062,42.1909
4386,-1.7784,42.1481
4386,-1.7684,42.1448
4386,-1.7053,42.1496
4386,-1.6906,42.1448
4386,-1.6905,42.1447
4386,-1.7013,42.1286
4386,-1.7014,42.1286
4386,-1.7346,42.1298
4386,-1.7572,42.1224
4386,-1.7575,42.0866
4386,-1.7767,42.0697
4386,-1.7767,42.0696
4386,-1.835,42.0557
4386,-1.8351,42.0557
4386,-1.8351,42.0558
4386,-1.8358,42.0689
4386,-1.8283,42.0776
4386,-1.8186,42.0837
4386,-1.8129,42.0891
4386,-1.8146,42.0994
4386,-1.8207,42.1092
4386,-1.8227,42.12
4386,-1.8227,42.1201
4386,-1.8129,42.1336
4386,-1.8117,42.1377
4386,-1.8135,42.1511
4386,-1.8129,42.1558
4386,-1.8129,42.1559
4386,-1.8128,42.1559
4386,-1.7981,42.1569
4386,-1.7875,42.1532
4387,-1.593,42.1203
4387,-1.5573,42.1002
4387,-1.5572,42.1002
4387,-1.5565,42.0966
4387,-1.5564,42.0965
4387,-1.5572,42.078
4387,-1.5462,42.0558
4387,-1.5299,42.0439
4387,-1.5109,42.0366
4387,-1.4985,42.0279
4387,-1.4984,42.0278
4387,-1.5017,42.0113
4387,-1.5189,42.0056
4387,-1.542,42.0086
4387,-1.5616,42.0213
4387,-1.5617,42.0213
4387,-1.5684,42.0446
4387,-1.5914,42.0402
4387,-1.6191,42.0223
4387,-1.6192,42.0223
4387,-1.6351,42.0224
4387,-1.6438,42.0474
4387,-1.6522,42.0591
4387,-1.6684,42.0557
4387,-1.6684,42.0558
4387,-1.6719,42.068
4387,-1.6719,42.0681
4387,-1.6609,42.0764
4387,-1.6454,42.0827
4387,-1.6352,42.0891
4387,-1.6365,42.095
4387,-1.6417,42.1021
4387,-1.6437,42.1082
4387,-1.6437,42.1083
4387,-1.6351,42.1114
4387,-1.6074,42.1102
4387,-1.6018,42.1114
4387,-1.6018,42.1225
4387,-1.6017,42.1225
4388,-7.7562,42.1002
4388,-7.7562,42.0892
4388,-7.7334,42.1004
4388,-7.7229,42.1003
4388,-7.7229,42.1002
4388,-7.7212,42.0982
4388,-7.72,42.0945
4388,-7.7175,42.091
4388,-7.706,42.087
4388,-7.6965,42.0792
4388,-7.6895,42.078
4388,-7.6922,42.0724
4388,-7.6922,42.0723
4388,-7.6923,42.0723
4388,-7.7026,42.0675
4388,-7.7148,42.0651
4388,-7.7229,42.0668
4388,-7.7229,42.0669
4388,-7.7229,42.0779
4388,-7.7346,42.0752
4388,-7.7555,42.0661
4388,-7.7673,42.0668
4388,-7.7674,42.0668
4388,-7.7674,42.0669
4388,-7.772,42.0719
4388,-7.7758,42.0802
4388,-7.7811,42.0873
4388,-7.7896,42.0891
4388,-7.7869,42.0948
4388,-7.7868,42.0948
4388,-7.7765,42.0996
4388,-7.7644,42.102
4388,-7.7643,42.102
4389,-6.6142,42.0583
4389,-6.6231,42.0617
4389,-6.6232,42.0617
4389,-6.632,42.0705
4389,-6.6454,42.0779
4389,-6.6454,42.078
4389,-6.6364,42.0952
4389,-6.6363,42.0952
4389,-6.6192,42.0988
4389,-6.6191,42.0988
4389,-6.604,42.0892
4389,-6.6009,42.0669
4389,-6.6009,42.0668
4389,-6.6141,42.0583
4390,-4.5463,42.0654
4390,-4.5361,42.0554
4390,-4.5346,42.0558
4390,-4.5345,42.0558
4390,-4.5216,42.0234
4390,-4.5123,42.0114
4390,-4.501,42.0114
4390,-4.4791,42.0242
4390,-4.4679,42.0225
4390,-4.4667,42.0169
4390,-4.4679,41.9891
4390,-4.4613,41.9732
4390,-4.4508,41.9624
4390,-4.4377,41.9568
4390,-4.4234,41.9558
4390,-4.4568,41.9113
4390,-4.4683,41.9016
4390,-4.4679,41.9002
4390,-4.478,41.8998
4390,-4.5013,41.9113
4390,-4.5369,41.9164
4390,-4.5369,41.9165
4390,-4.5457,41.9224
4390,-4.5463,41.9247
4390,-4.5452,41.9313
4390,-4.5457,41.9335
4390,-4.5479,41.934
4390,-4.5545,41.933
4390,-4.5546,41.933
4390,-4.5568,41.9335
4390,-4.5573,41.9358
4390,-4.5563,41.9424
4390,-4.5568,41.9447
4390,-4.579,41.9558
4390,-4.58,41.9635
4390,-4.5775,41.9818
4390,-4.579,41.9891
4390,-4.5884,42.0012
4390,-4.5991,42.0107
4390,-4.6109,42.0177
4390,-4.6235,42.0224
4390,-4.6235,42.0225
4390,-4.6203,42.0306
4390,-4.6202,42.0306
4390,-4.6149,42.036
4390,-4.6012,42.0447
4390,-4.5902,42.0558
4390,-4.5828,42.0608
4390,-4.5715,42.0657
4390,-4.5714,42.0657
4390,-4.5582,42.0684
4390,-4.5456,42.0669
4391,-5.6344,41.9891
4391,-5.6697,41.9898
4391,-5.6993,41.9964
4391,-5.7186,42.0132
4391,-5.7233,42.0447
4391,-5.7089,42.0532
4391,-5.7089,42.0533
4391,-5.6899,42.0561
4391,-5.6709,42.0533
4391,-5.6709,42.0532
4391,-5.6565,42.0447
4391,-5.6565,42.0446
4391,-5.6612,42.0381
4391,-5.6756,42.0304
4391,-5.6787,42.0225
4391,-5.6708,42.011
4391,-5.6343,42.0086
4391,-5.6342,42.0086
4392,-7.4451,41.978
4392,-7.4349,41.9702
4392,-7.4286,41.9705
4392,-7.4193,41.9746
4392,-7.4007,41.9781
4392,-7.4007,41.978
4392,-7.3992,41.9689
4392,-7.4027,41.9632
4392,-7.4028,41.9632
4392,-7.4118,41.9558
4392,-7.4185,41.9278
4392,-7.4229,41.9224
4392,-7.4363,41.9205
4392,-7.5055,41.9573
4392,-7.5143,41.9658
4392,-7.5144,41.9658
4392,-7.5144,41.9659
4392,-7.5119,41.978
4392,-7.5118,41.978
4392,-7.5118,41.9781
4392,-7.5033,41.98
4392,-7.5032,41.98
4392,-7.4968,41.9758
4392,-7.4896,41.967
4392,-7.483,41.9676
4392,-7.4812,41.9701
4392,-7.4809,41.9738
4392,-7.4786,41.978
4392,-7.4785,41.978
4392,-7.4785,41.9781
4392,-7.4766,41.9788
4392,-7.466,41.9872
4392,-7.4675,41.9891
4392,-7.4675,41.9892
4392,-7.4674,41.9892
4392,-7.4577,41.9887
4392,-7.4527,41.9867
4393,-8.8221,41.9254
4393,-8.8223,41.9208
4393,-8.8213,41.9213
4393,-8.8212,41.9213
4393,-8.8211,41.9213
4393,-8.821,41.9214
4393,-8.8208,41.9214
4393,-8.8207,41.9214
4393,-8.8206,41.9214
4393,-8.8204,41.9214
